image_id,image_path,mask_path,image_size,mask_size,size_matches,unique_mask_values,wrinkle_pixels,total_pixels,wrinkle_area_ratio
06058,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06058.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06058.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",19696,1048576,0.0187835693359375
06059,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06059.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06059.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3708,1048576,0.003536224365234375
06060,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06060.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06060.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8350,1048576,0.007963180541992188
06061,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06061.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06061.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4745,1048576,0.004525184631347656
06063,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06063.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06063.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5701,1048576,0.005436897277832031
06064,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06064.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06064.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2570,1048576,0.0024509429931640625
06065,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06065.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06065.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6772,1048576,0.006458282470703125
06066,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06066.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06066.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1572,1048576,0.001499176025390625
06067,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06067.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06067.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6636,1048576,0.006328582763671875
06069,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06069.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06069.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5058,1048576,0.0048236846923828125
06070,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06070.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06070.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",10644,1048576,0.010150909423828125
06071,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06071.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06071.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1927,1048576,0.0018377304077148438
06072,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06072.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06072.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4287,1048576,0.004088401794433594
06074,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06074.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06074.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3880,1048576,0.00370025634765625
06076,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06076.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06076.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5615,1048576,0.005354881286621094
06079,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06079.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06079.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1273,1048576,0.0012140274047851562
06083,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06083.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06083.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3729,1048576,0.0035562515258789062
06085,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06085.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06085.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3178,1048576,0.0030307769775390625
06088,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06088.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06088.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8118,1048576,0.0077419281005859375
06093,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06093.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06093.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5860,1048576,0.005588531494140625
06094,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06094.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06094.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1675,1048576,0.0015974044799804688
06095,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06095.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06095.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4299,1048576,0.004099845886230469
06096,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06096.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06096.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2105,1048576,0.0020074844360351562
06098,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06098.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06098.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1761,1048576,0.0016794204711914062
06099,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06099.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06099.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4659,1048576,0.004443168640136719
06100,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06100.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06100.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5374,1048576,0.0051250457763671875
06102,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06102.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06102.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8246,1048576,0.007863998413085938
06103,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06103.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06103.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5107,1048576,0.004870414733886719
06104,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06104.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06104.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4431,1048576,0.004225730895996094
06105,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06105.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06105.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",13086,1048576,0.012479782104492188
06106,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06106.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06106.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3165,1048576,0.0030183792114257812
06107,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06107.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06107.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6944,1048576,0.006622314453125
06108,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06108.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06108.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2042,1048576,0.0019474029541015625
06109,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06109.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06109.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4584,1048576,0.00437164306640625
06110,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06110.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06110.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1580,1048576,0.001506805419921875
06113,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06113.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06113.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3010,1048576,0.0028705596923828125
06115,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06115.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06115.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4751,1048576,0.004530906677246094
06116,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06116.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06116.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7350,1048576,0.0070095062255859375
06117,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06117.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06117.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2040,1048576,0.00194549560546875
06118,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06118.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06118.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",18615,1048576,0.017752647399902344
06119,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06119.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06119.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4443,1048576,0.004237174987792969
06121,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06121.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06121.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5968,1048576,0.0056915283203125
06122,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06122.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06122.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1606,1048576,0.0015316009521484375
06123,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06123.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06123.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",10319,1048576,0.009840965270996094
06124,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06124.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06124.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7858,1048576,0.0074939727783203125
06126,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06126.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06126.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4179,1048576,0.003985404968261719
06129,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06129.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06129.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",12333,1048576,0.011761665344238281
06132,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06132.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06132.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2720,1048576,0.002593994140625
06137,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06137.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06137.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1948,1048576,0.001857757568359375
06140,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06140.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06140.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5758,1048576,0.0054912567138671875
06141,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06141.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06141.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2539,1048576,0.0024213790893554688
06142,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06142.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06142.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",11761,1048576,0.011216163635253906
06147,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06147.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06147.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",10012,1048576,0.009548187255859375
06148,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06148.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06148.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1333,1048576,0.0012712478637695312
06149,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06149.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06149.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2161,1048576,0.0020608901977539062
06152,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06152.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06152.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8434,1048576,0.008043289184570312
06154,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06154.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06154.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1910,1048576,0.0018215179443359375
06161,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06161.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06161.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",5366,1048576,0.0051174163818359375
06162,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06162.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06162.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2165,1048576,0.0020647048950195312
06166,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06166.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06166.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1615,1048576,0.0015401840209960938
06170,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06170.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06170.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3778,1048576,0.0036029815673828125
06172,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06172.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06172.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2492,1048576,0.002376556396484375
06173,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06173.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06173.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4462,1048576,0.0042552947998046875
06174,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06174.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06174.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7564,1048576,0.007213592529296875
06178,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06178.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06178.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3291,1048576,0.0031385421752929688
06181,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06181.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06181.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3158,1048576,0.0030117034912109375
06182,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06182.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06182.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",21096,1048576,0.02011871337890625
06186,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06186.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06186.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3435,1048576,0.0032758712768554688
06189,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06189.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06189.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",8477,1048576,0.008084297180175781
06191,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06191.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06191.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",11459,1048576,0.010928153991699219
06198,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06198.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06198.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2426,1048576,0.0023136138916015625
06200,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\06000\06200.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\06200.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",12973,1048576,0.012372016906738281
07004,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07004.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07004.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3780,1048576,0.003604888916015625
07018,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07018.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07018.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",14913,1048576,0.014222145080566406
07030,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07030.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07030.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4673,1048576,0.004456520080566406
07062,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07062.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07062.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1393,1048576,0.0013284683227539062
07105,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07105.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07105.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2676,1048576,0.002552032470703125
07108,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07108.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07108.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",994,1048576,0.0009479522705078125
07121,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07121.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07121.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1588,1048576,0.001514434814453125
07134,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07134.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07134.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",694,1048576,0.0006618499755859375
07139,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07139.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07139.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3220,1048576,0.003070831298828125
07145,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07145.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07145.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2775,1048576,0.0026464462280273438
07148,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07148.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07148.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2626,1048576,0.0025043487548828125
07155,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07155.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07155.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1912,1048576,0.00182342529296875
07173,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07173.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07173.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",476,1048576,0.000453948974609375
07174,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07174.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07174.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",15538,1048576,0.014818191528320312
07176,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07176.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07176.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9107,1048576,0.008685111999511719
07177,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07177.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07177.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",3771,1048576,0.0035963058471679688
07187,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07187.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07187.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1211,1048576,0.0011548995971679688
07192,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07192.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07192.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",11286,1048576,0.010763168334960938
07193,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07193.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07193.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",4326,1048576,0.0041255950927734375
07195,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07195.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07195.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1746,1048576,0.0016651153564453125
07199,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07199.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07199.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6497,1048576,0.006196022033691406
07221,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07221.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07221.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1053,1048576,0.0010042190551757812
07228,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07228.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07228.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",7354,1048576,0.0070133209228515625
07256,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07256.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07256.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",9416,1048576,0.00897979736328125
07265,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07265.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07265.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1560,1048576,0.00148773193359375
07267,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07267.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07267.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",12128,1048576,0.011566162109375
07291,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07291.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07291.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",11957,1048576,0.011403083801269531
07292,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07292.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07292.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",1533,1048576,0.0014619827270507812
07296,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07296.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07296.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",782,1048576,0.0007457733154296875
07304,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07304.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07304.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",6120,1048576,0.00583648681640625
07306,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07306.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07306.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2252,1048576,0.002147674560546875
07332,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07332.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07332.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2326,1048576,0.0022182464599609375
07336,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07336.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07336.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2128,1048576,0.0020294189453125
07375,C:\Users\student\ffhq-wrinkle-dataset\data\images1024x1024\07000\07375.png,C:\Users\student\ffhq-wrinkle-dataset\data\manual_wrinkle_masks\07375.png,"(1024, 1024)","(1024, 1024)",True,"[0, 255]",2479,1048576,0.0023641586303710938
